2015,75,14,5,4.51,383.1,16.32,4.79,-1.77,53,17,19398.6,8302.26,1125.41,94.1502,7.61891
2015,75,14,10,6.1,387.2,13.76,4.12,-2.36,55,17,20240.1,8668.2,1187.47,103.189,7.52929
2015,75,14,15,7.52,392.4,13.59,4.18,-2.95,72,16,20723.5,8750.2,1198.52,100.408,8.07566
2015,75,14,20,9.26,395.2,12.92,4.04,-3.67,93,14,21393.6,8735.76,1185.69,99.235,10.5466
2015,75,14,25,11.01,401.6,15.04,4.86,-4.42,102,15,22134,8842.21,1232.48,116.096,15.0472
2015,75,14,30,11.49,404.4,18.26,5.97,-4.64,85,15,22479.4,8874.83,1329.17,134.598,16.9038
2015,75,14,35,11.24,406.9,19.49,6.45,-4.55,87,16,23188.4,9007.35,1517.11,146.483,15.7325
2015,75,14,40,10.83,408.6,18.27,6.1,-4.45,97,17,23969.1,9461.78,1669.89,197.328,15.9611
2015,75,14,45,10.92,412.1,21.06,7.15,-4.54,106,19,25471.6,10216.4,1880.93,213.427,15.4895
2015,75,14,50,10.87,415.1,20.34,7.01,-4.53,74,20,26742.5,10949,2197.99,204.397,16.4903
2015,75,14,55,10.75,417.3,19.55,6.81,-4.49,60,22,28626.8,12369.2,2553.32,214.839,22.475
2015,75,15,0,11.02,412.7,18.21,6.2,-4.55,55,23,29401.8,13385.3,2870.83,238.997,23.422
2015,75,15,5,11.07,412.7,18.3,6.23,-4.56,57,24,30416.5,14234.2,2960.6,201.932,19.822
2015,75,15,10,11.08,413.5,18.57,6.35,-4.58,47,23,30020.3,14777.2,3008.09,206.824,20.7272
2015,75,15,15,10.51,409.8,22.34,7.5,-4.33,46,22,29775.6,15105.9,3063.62,212.943,23.5668
2015,75,15,20,9.83,407,24.09,7.98,-4,39,22,29909.3,15628.6,3067.05,225.082,29.1067
2015,75,15,25,9.77,405.6,21.79,7.17,-3.96,36,26,31246.6,16075.7,3087.9,269.269,32.2184
2015,75,15,30,10.46,404,19.67,6.42,-4.23,36,28,32815.4,16674.2,3069.61,280.689,32.9473
2015,75,15,35,9.98,404.7,21.61,7.08,-4.04,57,27,32923.2,17267.2,3151.5,328.424,32.6026
